Nitrogen,phosphorous,Potassium,temperature,humidity,ph,label,Rainfall Mensuel (mm),Rainfall Annuel (mm),besoin_irrigation
118,18,52,28.04943594,90.83130708,6.562832807,muskmelon,97.9,374.3,0
95,26,45,29.91690582,94.55695552,6.117530021,muskmelon,83.8,457.7,1
81,25,49,29.86895762,93.25103208,6.076459669,muskmelon,72.4,446.1,1
117,24,53,29.17220859,92.21405224,6.293486295,muskmelon,93.3,374.4,1
114,30,51,29.24908541,90.06998135,6.069171847000001,muskmelon,88.3,465.7,1
113,6,52,27.76317235,90.35567642,6.740983646,muskmelon,84.9,351.8,1
108,26,52,28.82629037,94.26765349,6.201797639,muskmelon,60.5,403.6,1
81,30,48,28.52379742,92.09688432,6.041027474,muskmelon,106.3,384.3,0
115,9,52,29.06785065,90.97685539,6.019372459,muskmelon,91.7,383.3,1
83,7,45,29.08417927,90.73891887,6.704104127000001,muskmelon,76.1,477.2,1
84,21,55,28.47090661,94.79453182,6.494251024,muskmelon,96.4,364.3,0
109,26,45,28.27973674,90.38971208,6.224535448999998,muskmelon,81.4,354.4,1
95,27,55,28.47212559,91.21322065,6.160414414,muskmelon,84.0,449.4,1
119,5,55,29.68846716,94.30111601,6.168757984,muskmelon,65.9,393.3,1
110,14,51,27.02415146,91.66737633,6.085444691,muskmelon,79.9,487.9,1
82,18,48,29.09588297,94.16748386,6.1590508160000015,muskmelon,109.7,356.7,0
87,14,48,29.69238699,92.58862544,6.606033244,muskmelon,98.1,405.8,0
85,9,53,28.20619412,92.86798698,6.447662945,muskmelon,79.6,463.1,1
100,6,53,29.05248036,93.92217834,6.105909623,muskmelon,105.9,492.6,0
107,12,46,29.57240298,93.61870344,6.559763394,muskmelon,88.9,403.6,1
91,13,47,29.10968327,92.43510994,6.14410903,muskmelon,99.4,387.7,0
102,25,50,28.20480805,92.91440379,6.099662369,muskmelon,88.2,403.8,1
117,25,53,29.11858526,92.12543021,6.413927319,muskmelon,92.8,386.1,1
85,21,52,29.62800691,90.10051615,6.0751441160000015,muskmelon,69.6,487.7,1
104,25,55,29.81196601,90.36881284,6.123802502,muskmelon,65.1,425.9,1
102,24,54,27.72338349,90.93897939,6.698468621,muskmelon,71.0,355.8,1
116,25,50,29.26092798,92.92367701,6.088885814,muskmelon,61.8,376.3,1
100,17,48,29.72791119,94.29753295,6.367800632000001,muskmelon,103.3,392.4,0
110,25,54,28.91105641,90.78413842,6.425930938,muskmelon,107.5,437.2,0
104,25,51,28.96361426,93.88482153,6.469983276000002,muskmelon,81.8,437.0,1
107,11,54,28.59052369,91.33617236,6.094016337999999,muskmelon,85.8,463.8,1
98,26,52,27.33897716,90.69759008,6.150090898999999,muskmelon,74.1,403.0,1
88,17,52,29.90415889,90.75284363,6.646962425,muskmelon,104.7,492.0,0
87,25,46,27.42711692,90.02696201,6.379690748,muskmelon,104.6,412.9,0
120,8,46,29.55657523,90.70937262,6.732834334,muskmelon,99.0,421.5,0
95,13,46,29.84070774,93.76312893,6.126019932,muskmelon,84.9,380.7,1
108,22,47,28.53545677,91.72742702,6.161123579,muskmelon,89.6,377.9,1
82,13,52,27.11535046,94.86907886,6.442810053,muskmelon,76.6,478.3,1
120,23,55,27.84492803,91.60666594,6.732049075,muskmelon,70.4,360.7,1
110,22,47,29.03157242,91.82172592,6.243673725,muskmelon,63.5,491.1,1
95,23,45,27.82424457,90.56698742,6.266208727,muskmelon,85.3,411.4,1
106,10,49,27.72653142,92.00687531,6.350623739,muskmelon,100.5,475.4,0
99,12,52,28.69708334,94.30759855,6.002927293,muskmelon,76.6,454.0,1
106,20,51,29.73019662,90.97015715,6.342573112,muskmelon,98.6,448.2,0
83,11,53,29.54097171,92.91778307,6.163921247999999,muskmelon,67.6,481.4,1
117,19,55,28.80311922,91.78336933,6.121745389,muskmelon,87.0,392.4,1
98,26,49,27.29035669,90.53330091,6.130160472999999,muskmelon,81.3,355.6,1
113,20,48,27.46583649,94.87679041,6.440584681,muskmelon,66.4,464.8,1
101,17,47,29.49401389,94.72981338,6.185053234,muskmelon,60.0,412.5,1
98,7,45,27.79161808,92.51054946,6.157724816,muskmelon,86.1,358.2,1
93,22,48,29.12533739,91.52291141,6.776987974,muskmelon,108.7,383.9,0
95,21,47,27.93114233,93.56161439,6.431970877,muskmelon,75.2,395.6,1
109,12,48,29.45771748,92.12534736,6.708743843,muskmelon,71.5,350.2,1
118,12,47,27.96872279,92.17444796,6.010739645,muskmelon,96.5,495.0,0
100,14,49,29.48882958,91.07574233,6.365956657999999,muskmelon,71.2,449.5,1
89,9,47,29.47156259,90.77069618,6.6683827660000015,muskmelon,97.1,477.3,0
95,16,46,27.076726500000003,90.14362622,6.74669542,muskmelon,81.1,395.4,1
95,7,45,27.30008597,90.80015308,6.031665834,muskmelon,76.3,456.9,1
87,6,45,29.82729394,90.79007335,6.40077205,muskmelon,100.8,377.2,0
93,20,50,29.93061247,93.22980899,6.448792688999999,muskmelon,78.5,485.3,1
84,29,49,29.94349168,93.90741192,6.251420275,muskmelon,100.3,497.7,0
111,5,47,28.03306461,91.47355778,6.2744528110000015,muskmelon,97.7,409.0,0
111,5,52,29.8843055,94.0371147,6.135996372,muskmelon,89.5,449.2,1
111,15,54,27.7058373,92.91185695,6.194090172,muskmelon,63.9,431.7,1
89,11,47,29.78714005,94.65343534,6.327822962000001,muskmelon,95.5,375.1,0
110,15,48,28.57819995,92.86597437,6.2125672110000005,muskmelon,99.0,437.6,0
95,30,52,29.48069921,90.33698678,6.640470862999999,muskmelon,107.6,356.4,0
115,12,52,27.51492243,94.96218673,6.685553129,muskmelon,73.3,440.2,1
120,25,50,28.05457761,94.81637388,6.327210469,muskmelon,74.8,457.2,1
102,11,45,29.03167341,93.12603235,6.35544263,muskmelon,98.0,365.4,0
94,5,55,28.5854649,91.89216849,6.085682343999999,muskmelon,85.7,426.3,1
84,18,46,27.08808014,93.42402083,6.781050372999999,muskmelon,78.5,489.9,1
107,22,54,27.99611732,90.84660317,6.630301421,muskmelon,101.4,454.6,0
80,18,52,27.87317436,91.14849627,6.484799661,muskmelon,95.7,419.3,0
86,18,45,28.96586565,90.71832938,6.566759102000001,muskmelon,106.0,454.2,0
113,28,48,28.87726019,92.48839665,6.170520517999999,muskmelon,96.4,479.3,0
115,18,53,29.17052093,94.19790371,6.0124803510000016,muskmelon,73.7,471.1,1
82,20,54,29.34033587,90.01506395,6.541150335,muskmelon,69.8,401.8,1
98,22,47,29.07265321,91.91533173,6.341400922,muskmelon,76.8,496.8,1
117,25,54,28.68275966,92.50969311,6.150686363999999,muskmelon,102.8,455.2,0
83,15,49,28.92705913,91.39356832,6.438008152999999,muskmelon,96.4,434.3,0
120,16,51,27.99901833,91.64193051,6.547041902999999,muskmelon,107.4,424.4,0
111,5,50,27.59350075,91.79742953,6.399891457000001,muskmelon,79.0,374.5,1
85,21,47,29.87331077,90.60932469,6.186770318,muskmelon,99.3,460.2,0
90,23,54,28.55852465,90.45773041,6.159020864,muskmelon,79.2,353.8,1
99,29,55,29.19378695,91.46241065,6.660954816,muskmelon,101.9,351.7,0
102,11,47,27.98780984,92.78226196,6.504906978999999,muskmelon,95.2,495.5,0
80,18,51,28.05380704,91.81758779,6.706053225,muskmelon,81.9,385.2,1
87,21,52,27.350629600000005,94.29119509999998,6.067665497999999,muskmelon,95.2,472.6,0
114,8,52,29.34081108,94.5513539,6.419083092,muskmelon,87.3,495.1,1
99,6,46,28.61475136,94.22253035,6.39637861,muskmelon,62.6,425.7,1
89,25,50,27.04863538,91.34685096,6.375923383,muskmelon,95.9,479.4,0
96,13,55,29.5275305,94.57459443,6.700337732,muskmelon,69.0,470.0,1
82,26,47,28.50416396,93.46806467,6.565312652999999,muskmelon,87.6,409.5,1
106,21,52,28.89578588,94.78993038,6.286515359,muskmelon,66.6,479.8,1
90,15,52,27.04927452,91.3821731,6.448061578,muskmelon,67.9,396.5,1
106,16,54,28.96017885,91.69532178,6.585872508,muskmelon,74.5,480.7,1
24,128,196,22.75088787,90.69489172,5.521466996,apple,110.4,1118.7,1
7,144,197,23.8494014,94.34814995,6.133220586,apple,85.0,1049.9,1
14,128,205,22.60800988,94.58900601,6.226289556,apple,104.3,1133.1,1
8,120,201,21.18667419,91.13435689,6.321152192,apple,124.4,804.9,1
20,129,201,23.41044706,91.69913296,5.587905967,apple,110.4,820.7,1
32,137,204,22.86006627,93.12859895,5.824151692999999,apple,102.9,915.1,1
27,139,205,22.48403042,93.40819246,5.7721799460000005,apple,88.4,941.2,1
0,123,205,22.02775403,92.96129462,5.790993052,apple,107.3,933.6,1
22,144,196,21.91191314,91.68748063,6.4992268210000015,apple,114.0,961.8,1
1,124,199,23.71059131,93.27392415,5.658473817000001,apple,74.1,1113.5,1
30,122,197,21.37784654,92.72043743,5.573241391,apple,87.1,973.1,1
29,121,196,22.84852833,94.32130209,6.079497202000001,apple,111.1,933.0,1
13,126,204,23.1094265,92.79630809,6.3831802710000005,apple,73.4,949.6,1
9,139,199,23.25230817,94.54128292,5.867420996,apple,126.7,1056.7,1
0,133,200,23.67287749,90.4935574,5.708418722,apple,110.3,1052.9,1
30,143,199,23.76881552,90.59810302,5.7983508000000015,apple,81.9,967.3,1
36,140,198,23.34386401,91.47684705,6.28188384,apple,115.1,840.5,1
37,137,199,22.63946441,90.18451645,5.697945522,apple,86.7,910.5,1
33,121,203,22.45696744,94.76285385,5.6059340870000005,apple,95.9,1192.1,1
7,144,195,22.96388477,93.58065995,5.85648105,apple,74.1,1007.5,1
35,128,205,21.07273439,93.56585985,6.041053829,apple,80.8,1188.3,1
29,128,198,22.44075021,92.70785115,5.685062404,apple,76.8,961.4,1
2,143,196,22.71271308,90.45261746,5.669489065,apple,114.3,1081.8,1
34,140,198,21.70416965,93.44006288,5.751707342,apple,95.4,938.6,1
29,144,204,22.43324518,92.48667725,5.800448951,apple,93.9,905.7,1
32,141,203,21.25941052,92.84416234,5.821347769,apple,82.3,993.2,1
13,144,197,22.9215706,94.89613443,6.28022267,apple,86.1,915.0,1
25,143,198,22.81212536,91.51861705,6.027314401,apple,109.4,1187.4,1
9,137,200,21.12152071,90.6878768,5.636687393,apple,106.2,830.8,1
6,144,198,21.11478672,90.31528693,5.559363609,apple,74.5,1180.6,1
37,126,196,23.59997268,90.97597665,5.596449493,apple,87.8,836.8,1
2,120,203,23.12652652,94.71203306,5.893492998999999,apple,105.9,1049.5,1
11,143,197,22.98458907,93.3204487,5.875718516,apple,108.9,907.0,1
10,141,201,22.12659387,90.97818277,6.386021424,apple,70.9,1186.0,1
24,142,202,22.53779727,91.48135786,5.710819862,apple,85.1,1070.4,1
23,138,195,22.49095104,91.70292746,5.7959857160000015,apple,112.4,1044.0,1
18,125,204,22.35548159,94.47811755,6.046673619,apple,88.8,908.4,1
13,121,196,22.20700989,93.50574163,6.443382913,apple,105.9,1146.4,1
26,122,202,22.44516988,94.73763514,5.617227184,apple,126.8,842.4,1
28,123,202,22.76643029,92.12438519,6.442289294,apple,79.3,1177.9,1
26,121,201,22.19109412,90.02575116,6.162034371,apple,114.2,1153.2,1
21,137,196,23.6119202,91.70293849,5.812781806,apple,82.2,1035.0,1
21,135,198,23.86087054,94.92048112,5.7650151260000015,apple,112.1,1072.0,1
5,144,205,21.42177231,92.62665309,6.184922574,apple,94.5,806.2,1
2,123,205,22.36629253,90.78572467,5.739652177000001,apple,105.0,901.2,1
15,133,199,23.99686172,91.61001707,5.8247786360000005,apple,97.0,1183.0,1
31,130,198,21.80129837,92.73446667,5.554823557000001,apple,93.9,1135.9,1
25,143,200,23.80436344,92.80441624,6.024248787,apple,81.3,1069.0,1
16,143,204,23.71475278,91.53331177,5.631333387000001,apple,128.6,840.8,1
19,122,202,23.34467359,90.37981478,5.811975094,apple,70.5,973.4,1
10,125,196,22.31253665,90.03577124,5.730557448,apple,75.6,1099.4,1
20,139,202,23.50201428,92.21083961,5.66999105,apple,124.9,973.6,1
28,123,198,23.46260321,91.45665004,5.682751473,apple,85.5,973.8,1
28,136,200,23.06204373,92.39544055,6.245858905,apple,113.4,803.6,1
2,131,199,22.47420512,91.22759742,6.017370134,apple,105.4,1045.3,1
2,140,197,22.69780133,92.82223419,5.53456749,apple,108.3,896.8,1
27,138,201,23.66682067,93.90191078,5.952367662,apple,112.8,836.6,1
30,127,204,22.50050273,92.45878335,6.126436584,apple,82.0,1151.0,1
32,145,203,23.83053666,90.84422164,6.406818518,apple,114.3,805.5,1
29,139,205,23.64142354,93.74461474,6.155939452999999,apple,84.9,885.8,1
26,126,195,21.41363812,92.99124545,5.878568981,apple,86.2,899.0,1
40,136,202,22.85267372,94.57645809999998,5.935336307999999,apple,73.8,983.6,1
6,124,200,22.98208095,93.84505029,5.971332179,apple,114.0,1042.7,1
35,138,200,21.19909519,90.80819418,5.67130617,apple,110.4,832.5,1
17,136,196,23.87192332,90.49939035,5.882155987999999,apple,127.1,1135.4,1
33,134,205,21.0365275,94.33919546,6.08551916,apple,118.3,1129.2,1
16,143,197,22.61711614,93.51978375,5.90402645,apple,126.0,1017.7,1
27,120,200,21.45278675,90.74531921,6.1102188260000005,apple,82.0,1046.7,1
29,145,205,22.81227579,92.12992101,6.212302608,apple,114.6,1095.2,1
3,141,197,21.98141856,91.12719303,6.142803397000001,apple,101.3,827.4,1
15,123,204,22.52709326,92.54780429,6.365972687999999,apple,92.3,1168.3,1
5,136,195,22.35628673,91.92360477,6.264202804,apple,105.1,1015.3,1
10,136,204,21.19852186,92.15595143,6.276198595,apple,86.1,947.4,1
7,141,195,23.8812458,93.45067555,5.514253142,apple,123.7,1066.6,1
2,129,201,22.78234161,94.36803516,5.682343744,apple,117.2,981.7,1
29,138,197,22.19055385,92.43764169,5.830892252000001,apple,107.8,899.4,1
30,137,200,22.91430043,90.70475565,5.603413172000001,apple,112.3,971.0,1
29,132,204,23.08950736,90.22507299,6.0967531,apple,96.6,1059.7,1
14,139,197,21.72484506,92.83975602,6.056529526,apple,126.2,825.6,1
18,125,203,22.44307715,91.59234006,6.160267496,apple,119.5,917.0,1
33,143,204,21.1316077,91.95769858,5.814434775,apple,96.6,808.8,1
40,144,196,22.71750705,92.25479855,5.987262638,apple,88.1,1001.1,1
9,143,197,23.75033085,92.88160462,5.570020684,apple,73.4,996.4,1
38,135,203,23.76121837,93.661643,5.9655513110000005,apple,125.6,842.2,1
28,130,196,22.13450646,94.67695747,6.062356467000001,apple,115.9,963.9,1
35,142,203,21.17089176,90.23730166,5.895319002000001,apple,109.3,904.1,1
12,129,205,22.36238282,91.15761594,6.119432215,apple,79.6,864.2,1
1,135,203,22.77856513,92.70124029,5.624203283,apple,74.2,874.3,1
0,145,205,21.22503442,90.09877774,5.52078314,apple,109.9,1152.7,1
31,121,201,23.15791104,90.34396882,5.731535257999999,apple,118.8,1074.1,1
35,131,203,22.42776057,93.91722423,5.893490899,apple,76.6,915.7,1
29,140,195,23.64082979,90.95257927,5.560521058,apple,88.6,900.0,1
33,138,198,22.29423493,90.69033986,6.222390797999999,apple,100.9,1014.2,1
14,140,197,23.35225078,90.90054697,6.071255131,apple,91.4,941.5,1
35,145,195,22.03911546,94.58075845,6.231950009,apple,119.7,1115.7,1
40,120,197,23.80593812,92.48879468,5.889480679,apple,88.5,1165.5,1
25,132,198,22.31944084,90.85174383,5.732757516,apple,127.2,930.7,1
31,137,196,22.14464104,93.82567435,6.400321212000001,apple,91.3,1002.3,1
36,144,196,23.65167552,94.50528753,6.496934492,apple,126.5,1150.5,1
10,140,197,22.16939473,90.27185592,6.229498836,apple,76.2,957.1,1
22,30,12,15.78144173,92.51077745,6.354006743999999,orange,128.7,1301.9,1
37,6,13,26.03097313,91.50819306,7.511755067999999,orange,103.6,1515.3,1
27,13,6,13.36050601,91.35608208,7.335158382,orange,137.4,1502.7,1
7,16,9,18.87957654,92.04304496,7.813916602999999,orange,150.1,1449.0,0
20,7,9,29.47741671,91.57802915,7.1291369410000005,orange,120.7,1366.3,1
26,27,10,28.06903173,92.91487288,6.079998496,orange,101.2,1404.2,1
5,23,15,25.66901098,92.04670813,7.408939392000001,orange,102.5,1416.4,1
0,18,14,29.77149434,92.00719952,7.207991261,orange,106.1,1070.5,1
39,24,14,30.55472573,90.90343769,7.189259647,orange,101.6,1001.2,1
13,23,6,23.96147583,90.26408017,7.365338111,orange,140.3,1439.4,0
21,17,15,23.98289638,91.5473145,7.455991072000001,orange,126.0,1096.8,1
33,12,8,25.26052689,90.31153735,6.822282114,orange,95.8,1011.5,1
6,9,12,31.08368929,90.14362642,7.028746406000002,orange,101.6,1534.5,1
19,7,10,14.78003032,91.22062116,6.118430299,orange,106.9,1212.6,1
24,18,6,26.56608303,94.45239715,6.285312759,orange,97.4,1133.4,1
9,11,8,24.85903405,94.39000473,6.559236744,orange,126.3,1364.7,1
31,8,7,34.51465139,93.63812684,7.163245982,orange,107.2,1034.6,1
22,17,5,24.12188673,90.72351622,6.945562889,orange,117.4,1140.5,1
13,5,8,23.85340379,90.10522549,7.474710503,orange,105.4,1575.9,1
16,8,9,24.60297538,91.28408653,7.601189842999999,orange,133.1,1334.1,1
4,13,6,15.63211033,94.25966183,7.5611432239999985,orange,119.1,1257.4,1
0,25,14,19.33516809,91.97978938,6.361671475,orange,127.9,1417.9,1
8,7,10,28.2620488,91.98317355,6.929216014,orange,139.2,1103.0,1
4,23,5,22.67594476,93.36348717,7.477935216,orange,125.0,1247.2,1
33,14,8,21.03200078,92.9641969,7.684420446,orange,150.9,1378.9,0
30,7,15,33.23453301,91.06053924,7.825531916,orange,127.3,1069.2,1
21,29,12,22.30318989,92.15987039,6.438668989,orange,132.4,1070.3,1
11,14,5,11.50322938,94.8933184,6.946354724,orange,113.6,1085.7,1
9,8,15,14.34320488,94.35734702,7.994465371,orange,138.4,1123.8,1
5,18,14,33.105698100000005,93.48447453,7.434118807000001,orange,117.4,1537.4,1
29,25,14,30.49183837,90.4582865,7.781988584,orange,104.3,1304.7,1
33,12,15,30.25578031,92.03272799,6.052318465,orange,119.3,1010.9,1
8,16,6,12.22816189,90.26457428,7.106650373,orange,145.5,1041.4,0
15,14,8,10.01081312,90.22399223,6.22094286,orange,123.2,1336.4,1
16,7,8,22.79196751,90.60901895,6.420457311,orange,134.0,1413.2,1
0,12,7,20.18432263,90.65458473,6.969249676,orange,107.7,1006.0,1
5,25,6,30.72119881,94.01331956,6.0113021810000005,orange,140.6,1321.4,0
6,8,11,24.35590861,92.39651663,6.600948787999999,orange,148.5,1492.8,0
10,5,5,21.21306973,91.35349216,7.817846496,orange,149.0,1291.1,0
1,17,6,10.78689755,91.38411917,6.8198271,orange,113.4,1474.9,1
1,30,10,11.89925671,91.34663797,7.291405641,orange,121.6,1110.1,1
0,23,15,22.56664172,93.37488907,7.598729065,orange,149.8,1529.5,0
24,27,9,18.86883219,93.24688124,6.157135092000001,orange,122.6,1045.4,1
36,11,13,17.34083741,93.04897191,7.1917274,orange,117.1,1482.1,1
40,21,8,34.90665289,92.87820148,7.418761774,orange,153.1,1122.1,0
40,22,6,24.53610067,91.90997228,6.488221135,orange,94.7,1526.4,1
32,18,13,13.8377282,91.74780462,6.044167236,orange,117.3,1325.1,1
9,10,10,22.3551049,93.52211892,6.010391864,orange,157.8,1039.9,0
13,16,8,34.74004942,93.12316972,6.949838549,orange,135.4,1044.5,1
15,9,11,11.54785707,94.14861001,7.907956251,orange,116.3,1482.3,1
29,11,5,23.13338811,91.94670335,7.639788459,orange,120.3,1598.3,1
1,15,9,29.98364695,94.55239717,7.53350946,orange,129.1,1192.7,1
18,5,11,20.87947369,90.93756231,6.251586885,orange,105.4,1210.3,1
14,22,9,17.24944623,91.13772765,6.543191814,orange,116.1,1041.2,1
33,15,7,15.83388699,91.68293851,7.651225301,orange,115.9,1278.5,1
4,6,7,23.01014302,91.11764246,6.708889665,orange,140.6,1394.0,0
17,16,14,16.39624284,92.18151927,6.625538653,orange,139.6,1005.0,1
12,20,10,24.45132792,93.10527686,6.528354932,orange,105.2,1397.0,1
34,29,8,31.87859192,91.15248149,6.450640306,orange,123.9,1003.2,1
39,28,10,31.34920143,91.48247612,7.181907673,orange,146.3,1463.7,0
31,25,12,18.05142392,90.03969587,7.016482298,orange,128.4,1039.9,1
12,6,8,30.84835031,92.86773675,6.388617138,orange,143.7,1350.2,0
12,29,13,22.45616931,91.52781832,7.57125447,orange,144.7,1451.0,0
26,11,11,13.70319166,90.95589386,7.609348255,orange,146.2,1310.8,0
19,24,15,20.48954522,93.72485075,7.137136973,orange,99.8,1402.7,1
39,21,9,13.20844373,94.02769434,6.354022554,orange,133.4,1445.4,1
16,29,13,32.31944397,93.67804556,6.196907944,orange,101.9,1117.0,1
36,29,13,20.68185224,90.91510525,7.829507245,orange,152.3,1450.0,0
37,23,12,31.52675982,90.50621806,6.395258356,orange,153.6,1455.2,0
39,9,15,25.35467646,91.81183218,7.992041984,orange,131.8,1392.5,1
31,5,14,17.66545409,91.69865887,6.583411671,orange,152.2,1347.3,0
18,12,8,12.59093977,91.81668769,6.206053072,orange,134.3,1093.9,1
20,20,10,11.86631922,93.68394562,6.976997772000001,orange,123.2,1429.8,1
5,8,5,11.03367937,92.22706805,6.562594972,orange,109.0,1121.4,1
20,8,12,25.2990432,94.96419851,7.260416405,orange,112.0,1144.9,1
25,21,11,32.23797837,90.15406807,6.460044777999999,orange,105.0,1254.9,1
14,19,14,17.68408797,94.35815354,6.699164936,orange,153.5,1304.2,0
37,18,12,10.2708877,90.19147747,7.401121811,orange,103.2,1046.2,1
26,15,6,17.22034507,94.78797376,6.912033409,orange,138.7,1229.7,1
13,22,5,19.667056,90.50096668,7.764040111,orange,147.5,1395.7,0
32,25,9,10.35609594,93.75652041,7.796034006,orange,145.7,1163.2,0
19,7,9,27.255435,91.71369387,6.969883482999999,orange,138.5,1158.4,1
28,7,9,34.591784600000004,92.13229786,6.730757538,orange,155.7,1381.8,0
24,30,11,32.39523995,94.51768464,6.601395755,orange,112.7,1161.7,1
7,17,10,10.16431299,91.22320999,6.465913274,orange,103.4,1416.8,1
18,23,8,21.49118657,93.43949693,6.41354791,orange,105.3,1357.2,1
7,20,12,16.53460397,94.76759975,6.475275337,orange,108.5,1397.2,1
20,23,11,31.8520694,90.12220323,6.407715561,orange,147.0,1466.8,0
18,14,11,28.04799508,90.00621688,6.550814117000001,orange,143.3,1112.6,0
34,11,10,31.75048899,94.59551226,7.36220835,orange,96.2,1419.4,1
20,29,10,29.07412717,93.27189064,7.36549204,orange,115.8,1259.4,1
37,24,13,19.14381903,90.71037456,7.8546243,orange,92.2,1155.7,1
12,8,10,16.14820285,91.4448027,7.995848977,orange,92.4,1527.5,1
34,10,14,34.05296914,92.05811721,6.725600855,orange,107.0,1334.4,1
6,13,9,34.51423957,90.56151463,7.786725333,orange,92.7,1400.1,1
27,30,5,32.71748548,90.54608254,7.656978112000001,orange,112.6,1538.8,1
13,8,12,25.16296632,92.54736032,7.105904818,orange,152.2,1195.2,0
6,7,7,27.68167318,94.47316879,7.199106204,orange,153.1,1597.7,0
40,17,15,21.35093384,90.9492967,7.871063004,orange,147.8,1506.9,0
31,26,9,11.69894639,93.25638873,7.566165721,orange,107.4,1346.0,1
61,68,50,35.21462816,91.49725058,6.7932454170000005,papaya,125.4,1275.9,1
58,46,45,42.39413392,90.79028064,6.576261427,papaya,199.9,1461.3,0
45,47,55,38.4191628,91.14220381,6.751452932,papaya,179.9,1845.3,0
39,65,53,35.33294932,92.11508608,6.560743092999999,papaya,188.6,1998.1,0
31,68,45,42.92325255,90.07600528,6.938313356,papaya,139.3,1232.3,1
70,68,45,33.83508569,92.85470152,6.991626158,papaya,152.9,1304.1,0
68,62,50,33.20258348,92.76437927,6.977700268,papaya,121.8,1488.3,1
34,65,47,23.48546973,93.71043692,6.833768535,papaya,182.7,1652.9,0
38,68,54,29.33710543,90.81781439,6.739170045,papaya,145.0,1723.5,1
69,64,47,40.21199348,94.50766912,6.993473247000001,papaya,138.6,1211.5,1
58,51,47,42.13473976,91.70445386,6.757470637000001,papaya,181.1,1699.0,0
59,47,53,32.86316618,91.4618874,6.8506632320000005,papaya,181.0,1231.2,0
44,64,54,29.80744318,91.38048469,6.74274935,papaya,187.0,1695.6,0
56,57,48,31.56213762,93.0484859,6.506120752,papaya,165.1,1699.7,0
69,60,54,36.32268069,93.06134398,6.98992719,papaya,189.2,1669.5,0
56,58,49,37.13165026,94.60761797,6.69215564,papaya,166.5,1992.5,0
49,55,53,38.4418717,93.63739039,6.544029776,papaya,180.5,1553.8,0
38,51,52,32.66160599,90.78931681,6.927803911,papaya,176.6,1511.4,0
54,65,47,27.92765919,91.55594211,6.721835879,papaya,138.3,1677.5,1
57,57,51,39.01793345,91.48815629,6.99223441,papaya,194.3,1943.3,0
39,52,53,32.51247398,94.65904123,6.704204398,papaya,147.4,1622.1,1
58,67,45,38.72382798,91.72514851,6.702424548,papaya,136.9,1996.5,1
61,64,52,43.30204933,92.83405443,6.641098708,papaya,198.5,1719.6,0
34,62,55,27.58548913,90.72526502,6.585346229,papaya,184.4,1772.1,0
31,48,45,40.78881819,92.90951393,6.563134737,papaya,167.5,1242.7,0
47,46,52,23.19451074,91.40301608,6.502289472999999,papaya,156.4,1739.8,0
32,68,52,32.68067385,92.61715632,6.800321319,papaya,174.2,1498.5,0
36,59,46,34.28879307,93.61082872,6.721130542999999,papaya,195.3,1333.9,0
61,51,51,39.30050027,94.16193416,6.574677594,papaya,160.0,1752.7,0
70,54,46,39.73149053,91.12220596,6.919342407,papaya,175.8,1718.9,0
44,56,49,39.23342464,91.25589286,6.519779582999999,papaya,142.0,1325.0,1
34,68,51,27.34734861,94.17756725,6.687088097999999,papaya,170.9,1679.4,0
50,59,47,40.76998685,92.09278584,6.747975732,papaya,134.3,1764.1,1
39,70,52,26.26559543,90.79668055,6.65149129,papaya,156.4,1734.2,0
34,61,49,28.12971499,93.3210737,6.502675132,papaya,187.0,1335.8,0
44,60,55,34.2804607,90.55561637,6.825371185,papaya,121.5,1823.3,1
31,62,52,33.7960155,93.00754254,6.99104104,papaya,168.8,1759.7,0
65,62,51,31.53243779,90.87394933,6.5116248410000015,papaya,187.1,1842.2,0
44,57,53,42.30495821,90.51431779,6.93172108,papaya,196.9,1628.7,0
50,47,48,24.63676897,90.61964344,6.712772332999999,papaya,159.1,1521.5,0
43,50,48,28.28222883,91.37059792,6.63016515,papaya,132.3,1658.1,1
60,46,53,24.48620746,92.98254537,6.761953186,papaya,142.2,1937.0,1
70,68,55,42.84609252,94.63548176,6.691202286,papaya,166.7,1674.3,0
59,62,52,43.67549305,93.10887229,6.608667683999999,papaya,148.4,1241.6,1
60,58,51,42.07213781,92.92203105,6.840802254,papaya,122.5,1538.7,1
42,60,47,33.46873719,92.12746225,6.834808347999999,papaya,126.8,1685.5,1
35,66,47,31.7018373,91.66232213,6.953439161,papaya,190.5,1906.3,0
34,65,48,41.41968393,90.03863107,6.665024507999999,papaya,172.7,1369.0,0
36,54,46,42.54744013,94.94482086,6.662875839,papaya,189.0,1908.9,0
39,64,52,28.91842453,94.63676767,6.678695788,papaya,135.7,1789.9,1
37,52,47,43.08022702,93.90305729,6.54277684,papaya,142.9,1842.1,1
33,47,46,29.20300896,93.96834049,6.839443833,papaya,199.8,1224.0,0
34,48,48,41.04224355,91.37258067,6.805277038,papaya,191.8,1698.1,0
49,54,50,25.62446619,93.18240298,6.762522087000001,papaya,197.9,1572.0,0
40,65,49,35.32876402,91.06138506,6.678449317999999,papaya,187.8,1249.9,0
68,52,49,24.42561272,92.27749066,6.577192175,papaya,146.8,1253.6,1
50,46,52,31.18298415,90.21646909,6.734005647999999,papaya,198.0,1853.6,0
65,63,50,31.88342554,91.3256535,6.524459342,papaya,188.2,1950.4,0
